InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
568780,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24.0,9/29/2011 8:27,0.85,18235.0,United Kingdom
547651,22248,DECORATION  PINK CHICK MAGIC GARDEN,1.0,3/24/2011 12:11,0.85,16904.0,United Kingdom
557976,20961,STRAWBERRY BATH SPONGE ,1.0,6/24/2011 10:33,1.25,18118.0,United Kingdom
564974,22107,PIZZA PLATE IN BOX,1.0,8/31/2011 15:32,3.29,,United Kingdom
537237,85135C,RED DRAGONFLY HELICOPTER,1.0,12/6/2010 9:58,8.47,,United Kingdom
541784,22497,SET OF 2 TINS VINTAGE BATHROOM ,6.0,1/21/2011 12:37,4.25,17277.0,United Kingdom
578270,85049H,URBAN BLACK RIBBONS ,11.0,11/23/2011 13:39,0.83,14096.0,United Kingdom
569007,20726,LUNCH BAG WOODLAND,10.0,9/29/2011 18:51,1.65,17552.0,United Kingdom
558475,90122A,PINK CRYSTAL+GLASS BRACELET,2.0,6/29/2011 15:58,4.98,,United Kingdom
561610,22320,BIRDS MOBILE VINTAGE DESIGN,3.0,7/28/2011 12:28,5.95,16076.0,United Kingdom
538710,22963,JAM JAR WITH GREEN LID,12.0,12/14/2010 10:48,0.85,18075.0,United Kingdom
556890,85099B,JUMBO BAG RED RETROSPOT,30.0,6/15/2011 12:48,2.08,17581.0,United Kingdom
555850,22630,DOLLY GIRL LUNCH BOX,2.0,6/7/2011 13:35,1.95,16550.0,United Kingdom
561923,21156,RETROSPOT CHILDRENS APRON,8.0,8/1/2011 12:16,1.95,14112.0,United Kingdom
545220,21700,BIG DOUGHNUT FRIDGE MAGNETS,12.0,3/1/2011 8:30,0.85,14620.0,United Kingdom
561204,22712,CARD DOLLY GIRL ,12.0,7/25/2011 15:22,0.42,12836.0,United Kingdom
572058,22386,JUMBO BAG PINK POLKADOT,1.0,10/20/2011 12:43,2.08,18252.0,United Kingdom
567333,23203,JUMBO BAG VINTAGE DOILY ,10.0,9/19/2011 14:55,2.08,14282.0,United Kingdom
570674,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24.0,10/11/2011 14:59,0.29,14911.0,EIRE
550471,22024,RAINY LADIES BIRTHDAY CARD,2.0,4/18/2011 13:52,0.83,,United Kingdom
575875,22074,6 RIBBONS SHIMMERING PINKS ,1.0,11/11/2011 13:06,1.25,,United Kingdom
572549,23343,JUMBO BAG VINTAGE CHRISTMAS ,3.0,10/24/2011 17:03,4.13,,United Kingdom
541423,17003,BROCADE RING PURSE ,3.0,1/17/2011 17:54,0.42,,United Kingdom
574657,23497,CLASSIC CHROME BICYCLE BELL ,2.0,11/6/2011 11:43,1.45,13772.0,United Kingdom
553718,84595E,LARGE TORTILLA DESIGN RED BOWL,2.0,5/18/2011 16:14,3.29,,United Kingdom
C543239,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,-12.0,2/4/2011 13:47,1.25,14462.0,United Kingdom
571713,22339,CHRISTMAS TREE PAINTED ZINC ,3.0,10/18/2011 16:58,0.63,,United Kingdom
570088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,10/7/2011 11:32,2.95,16764.0,United Kingdom
547385,21232,STRAWBERRY CERAMIC TRINKET BOX,1.0,3/22/2011 15:48,2.46,,United Kingdom
572037,22028,PENNY FARTHING BIRTHDAY CARD,12.0,10/20/2011 12:07,0.42,17365.0,United Kingdom
536401,21743,STAR PORTABLE TABLE LIGHT ,2.0,12/1/2010 11:21,2.95,15862.0,United Kingdom
560644,22212,FOUR HOOK  WHITE LOVEBIRDS,1.0,7/20/2011 11:22,2.1,16271.0,United Kingdom
566912,23332,IVORY WICKER HEART LARGE,12.0,9/15/2011 14:05,1.65,14367.0,United Kingdom
575321,22963,JAM JAR WITH GREEN LID,1.0,11/9/2011 13:34,0.85,15311.0,United Kingdom
546896,22232,JIGSAW TOADSTOOLS 3 PIECE,2.0,3/17/2011 18:24,3.29,,United Kingdom
556521,23110,PARISIENNE KEY CABINET ,2.0,6/13/2011 11:15,5.75,14573.0,United Kingdom
577557,23084,RABBIT NIGHT LIGHT,3.0,11/20/2011 15:36,2.08,15426.0,United Kingdom
549749,23201,JUMBO BAG ALPHABET,10.0,4/12/2011 10:45,2.08,12928.0,United Kingdom
569524,23518,EMBROIDERED RIBBON REEL RACHEL ,1.0,10/4/2011 14:42,2.89,14506.0,United Kingdom
569716,84879,ASSORTED COLOUR BIRD ORNAMENT,16.0,10/6/2011 8:17,1.69,15804.0,United Kingdom
541485,22413,METAL SIGN TAKE IT OR LEAVE IT ,1.0,1/18/2011 13:05,2.95,18118.0,United Kingdom
566980,21524,DOORMAT SPOTTY HOME SWEET HOME,10.0,9/16/2011 9:56,7.08,15498.0,United Kingdom
574678,21231,SWEETHEART CERAMIC TRINKET BOX,12.0,11/6/2011 12:36,1.25,13365.0,United Kingdom
541241,22192,BLUE DINER WALL CLOCK,1.0,1/16/2011 11:08,8.5,13782.0,United Kingdom
547879,15044A,PINK PAPER PARASOL ,6.0,3/27/2011 16:03,2.95,12877.0,United Kingdom
579145,23238,SET OF 4 KNICK KNACK TINS LONDON ,1.0,11/28/2011 13:13,4.15,14597.0,United Kingdom
574777,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,24.0,11/7/2011 10:23,2.89,17761.0,United Kingdom
576842,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24.0,11/16/2011 15:31,0.39,13599.0,United Kingdom
542633,20719,WOODLAND CHARLOTTE BAG,6.0,1/31/2011 10:31,2.46,,United Kingdom
539609,22561,WOODEN SCHOOL COLOURING SET,2.0,12/20/2010 14:15,1.65,15527.0,United Kingdom
569000,82600,NO SINGING METAL SIGN,4.0,9/29/2011 17:36,2.1,17015.0,United Kingdom
575753,23300,GARDENERS KNEELING PAD CUP OF TEA ,2.0,11/11/2011 10:41,1.65,17841.0,United Kingdom
560926,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1.0,7/22/2011 9:20,4.13,,United Kingdom
550331,23208,LUNCH BAG VINTAGE LEAF DESIGN,2.0,4/17/2011 13:43,1.65,15555.0,United Kingdom
544449,22256,FELT FARM ANIMAL CHICKEN,2.0,2/20/2011 12:14,1.25,16115.0,United Kingdom
556032,22766,PHOTO FRAME CORNICE,8.0,6/8/2011 12:35,2.95,15159.0,United Kingdom
558441,90214H,"LETTER ""H"" BLING KEY RING",1.0,6/29/2011 12:59,1.25,14606.0,United Kingdom
547552,22149,FELTCRAFT 6 FLOWER FRIENDS,1.0,3/23/2011 15:55,4.96,,United Kingdom
577485,23378,PACK OF 12 50'S CHRISTMAS TISSUES,12.0,11/20/2011 11:56,0.39,16360.0,United Kingdom
C547502,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1.0,3/23/2011 12:42,0.65,14513.0,United Kingdom
563205,22666,RECIPE BOX PANTRY YELLOW DESIGN,3.0,8/14/2011 12:03,2.95,14040.0,United Kingdom
563354,22093,MOTORING TISSUE BOX,1.0,8/15/2011 14:35,0.39,15271.0,United Kingdom
537642,22502,PICNIC BASKET WICKER SMALL,3.0,12/7/2010 15:33,8.47,,United Kingdom
549007,21212,PACK OF 72 RETROSPOT CAKE CASES,24.0,4/5/2011 14:38,0.55,17470.0,United Kingdom
572746,23198,PANTRY MAGNETIC  SHOPPING LIST,1.0,10/25/2011 16:30,1.45,13263.0,United Kingdom
578251,23100,SILVER BELLS TABLE DECORATION,2.0,11/23/2011 12:45,1.25,15993.0,United Kingdom
574742,46000S,POLYESTER FILLER PAD 40x40cm,2.0,11/6/2011 16:13,1.45,,United Kingdom
554512,23084,RABBIT NIGHT LIGHT,2.0,5/24/2011 15:54,4.13,,United Kingdom
577359,22563,HAPPY STENCIL CRAFT,2.0,11/18/2011 16:07,1.25,14903.0,United Kingdom
557886,20828,GLITTER BUTTERFLY CLIPS,5.0,6/23/2011 13:39,2.55,17799.0,United Kingdom
540980,21485,RETROSPOT HEART HOT WATER BOTTLE,3.0,1/12/2011 15:22,4.95,14514.0,United Kingdom
560554,84879,ASSORTED COLOUR BIRD ORNAMENT,8.0,7/19/2011 13:01,1.69,16232.0,United Kingdom
543273,85099F,JUMBO BAG STRAWBERRY,20.0,2/6/2011 11:29,1.95,16456.0,United Kingdom
571508,79066K,RETRO MOD TRAY,2.0,10/17/2011 15:27,1.63,,United Kingdom
539262,21703,BAG 125g SWIRLY MARBLES,12.0,12/16/2010 14:35,0.42,15789.0,United Kingdom
574678,23345, DOLLY GIRL BEAKER,12.0,11/6/2011 12:36,1.25,13365.0,United Kingdom
565856,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,48.0,9/7/2011 14:09,0.85,17345.0,United Kingdom
559055,22029,SPACEBOY BIRTHDAY CARD,1.0,7/5/2011 17:09,0.83,,United Kingdom
539752,15036,ASSORTED COLOURS SILK FAN,12.0,12/21/2010 15:43,0.75,12515.0,Italy
536605,47567B,TEA TIME KITCHEN APRON,3.0,12/2/2010 8:52,5.95,13715.0,United Kingdom
571189,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18.0,10/14/2011 11:42,0.79,13213.0,United Kingdom
572316,72369A,PINK CLEAR GLASS CANDLE PLATE,12.0,10/23/2011 16:13,1.25,17836.0,United Kingdom
538177,90114,SUMMER DAISIES BAG CHARM,1.0,12/10/2010 9:51,2.51,,United Kingdom
571429,85049E,SCANDINAVIAN REDS RIBBONS,2.0,10/17/2011 12:50,1.25,15335.0,United Kingdom
578084,22603,CHRISTMAS RETROSPOT TREE WOOD,12.0,11/22/2011 16:34,0.85,12465.0,Belgium
570189,22037,ROBOT BIRTHDAY CARD,12.0,10/7/2011 15:15,0.42,12492.0,Germany
572946,23460,SWEETHEART WALL TIDY ,2.0,10/27/2011 10:36,9.95,13988.0,United Kingdom
546406,20619,TROPICAL PASSPORT COVER ,2.0,3/11/2011 16:21,1.63,,United Kingdom
546624,22274,FELTCRAFT DOLL EMILY,6.0,3/15/2011 11:38,2.95,14193.0,United Kingdom
539492,15060B,FAIRY CAKE DESIGN UMBRELLA,1.0,12/20/2010 10:14,8.47,,United Kingdom
539040,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2.0,12/15/2010 15:14,4.95,17214.0,United Kingdom
560293,82600,NO SINGING METAL SIGN,1.0,7/18/2011 10:20,4.13,,United Kingdom
578833,85049e,SCANDINAVIAN REDS RIBBONS,7.0,11/25/2011 15:23,3.29,,United Kingdom
557962,22677,FRENCH BLUE METAL DOOR SIGN 2,10.0,6/24/2011 9:22,1.25,13709.0,United Kingdom
543182,72598,SET/12 TAPER CANDLES,2.0,2/4/2011 10:40,1.63,,United Kingdom
552669,22999,TRAVEL CARD WALLET RETRO PETALS,5.0,5/10/2011 15:05,0.42,16710.0,United Kingdom
543973,22776,SWEETHEART CAKESTAND 3 TIER,1.0,2/14/2011 15:15,9.95,17571.0,United Kingdom
572889,23217,LAUREL HEART ANTIQUE SILVER,1.0,10/26/2011 13:56,1.25,12748.0,United Kingdom
544596,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6.0,2/21/2011 17:35,2.55,16441.0,United Kingdom
559733,22990,COTTON APRON PANTRY DESIGN,2.0,7/12/2011 10:54,4.95,16145.0,United Kingdom
563753,20726,LUNCH BAG WOODLAND,20.0,8/19/2011 10:51,1.65,12513.0,France
549735,85174,S/4 CACTI CANDLES,16.0,4/12/2011 8:42,4.25,13824.0,United Kingdom
561218,22616,PACK OF 12 LONDON TISSUES ,3.0,7/25/2011 17:11,0.83,,United Kingdom
543345,79144B,PAINTED LIGHTBULB STAR+ MOON,1.0,2/7/2011 12:29,0.83,,United Kingdom
537666,84836,ZINC METAL HEART DECORATION,1.0,12/7/2010 18:36,2.51,,United Kingdom
559536,22197,POPCORN HOLDER,15.0,7/10/2011 12:17,0.85,16283.0,United Kingdom
565800,21014,SWISS CHALET TREE DECORATION ,12.0,9/7/2011 10:23,0.85,14911.0,EIRE
576259,23080,RED METAL BOX TOP SECRET,2.0,11/14/2011 14:18,8.25,12957.0,United Kingdom
553856,22094,RED RETROSPOT TISSUE BOX,1.0,5/19/2011 13:28,1.25,16813.0,United Kingdom
574675,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,11/6/2011 12:31,2.08,17289.0,United Kingdom
565413,21931,JUMBO STORAGE BAG SUKI,10.0,9/4/2011 11:49,2.08,18223.0,United Kingdom
577358,23172,REGENCY TEA PLATE PINK,2.0,11/18/2011 15:59,3.29,,United Kingdom
561870,21642,ASSORTED TUTTI FRUTTI PEN,24.0,7/31/2011 11:45,0.29,14911.0,EIRE
537844,22502,PICNIC BASKET WICKER SMALL,1.0,12/8/2010 15:17,5.95,17999.0,United Kingdom
577861,21117,BLOND DOLL DOORSTOP,12.0,11/22/2011 11:28,1.25,13924.0,United Kingdom
563709,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,3.0,8/18/2011 15:17,1.25,15472.0,United Kingdom
578781,21790,VINTAGE SNAP CARDS,2.0,11/25/2011 11:54,0.85,15872.0,United Kingdom
559535,79321,CHILLI LIGHTS,1.0,7/10/2011 12:16,5.75,17841.0,United Kingdom
558435,22730,ALARM CLOCK BAKELIKE IVORY,4.0,6/29/2011 12:37,3.75,13078.0,United Kingdom
567673,23629,SET 10 CARDS DRESSING UP 17077,2.0,9/21/2011 15:43,2.49,,United Kingdom
557937,20713,JUMBO BAG OWLS,1.0,6/23/2011 15:30,4.13,,United Kingdom
563924,22336,DOVE DECORATION PAINTED ZINC ,5.0,8/21/2011 14:32,0.65,15984.0,United Kingdom
545897,90116,FRUIT SALAD BAG CHARM,1.0,3/7/2011 17:22,2.46,,United Kingdom
559162,44234,ASSORTED CIRCULAR MOBILE,2.0,7/6/2011 16:29,0.63,,United Kingdom
576236,22375,AIRLINE BAG VINTAGE JET SET BROWN,1.0,11/14/2011 13:31,4.25,13755.0,United Kingdom
578827,23351,ROLL WRAP 50'S CHRISTMAS,2.0,11/25/2011 14:25,2.46,,United Kingdom
543462,21175,GIN + TONIC DIET METAL SIGN,6.0,2/8/2011 13:39,2.55,17655.0,United Kingdom
570223,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1.0,10/9/2011 13:11,1.65,15787.0,United Kingdom
546398,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4.0,3/11/2011 14:52,3.95,13043.0,United Kingdom
538177,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,2.0,12/10/2010 9:51,1.69,,United Kingdom
572933,22689,DOORMAT MERRY CHRISTMAS RED ,6.0,10/27/2011 10:15,8.25,13458.0,United Kingdom
541996,22469,HEART OF WICKER SMALL,12.0,1/25/2011 10:20,1.65,18075.0,United Kingdom
537638,22593,CHRISTMAS GINGHAM STAR,3.0,12/7/2010 15:28,1.66,,United Kingdom
558869,84795B,SUNSET CHECK HAMMOCK,1.0,7/4/2011 12:49,7.95,,United Kingdom
556207,21232,STRAWBERRY CERAMIC TRINKET BOX,4.0,6/9/2011 13:50,1.25,17372.0,United Kingdom
557251,22983,CARD BILLBOARD FONT,24.0,6/17/2011 16:07,0.42,14085.0,United Kingdom
578347,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1.0,11/24/2011 9:26,4.13,,United Kingdom
555722,15036,ASSORTED COLOURS SILK FAN,3.0,6/6/2011 16:06,1.63,,United Kingdom
571713,21731,RED TOADSTOOL LED NIGHT LIGHT,2.0,10/18/2011 16:58,3.29,,United Kingdom
546115,21363,HOME SMALL WOOD LETTERS,3.0,3/9/2011 13:50,4.95,15379.0,United Kingdom
570197,21628,TRIANGULAR POUFFE VINTAGE ,1.0,10/7/2011 15:45,14.95,13755.0,United Kingdom
559547,23298,SPOTTY BUNTING,2.0,7/10/2011 15:12,4.95,17758.0,United Kingdom
561043,21385,IVORY HANGING DECORATION  HEART,24.0,7/24/2011 12:20,0.85,15708.0,United Kingdom
555350,22197,SMALL POPCORN HOLDER,12.0,6/2/2011 12:08,0.85,17652.0,United Kingdom
572552,21975,PACK OF 60 DINOSAUR CAKE CASES,1.0,10/24/2011 17:07,1.25,14096.0,United Kingdom
550134,21212,PACK OF 72 RETROSPOT CAKE CASES,24.0,4/14/2011 13:50,0.55,16249.0,United Kingdom
544768,21174,POTTERING IN THE SHED METAL SIGN,1.0,2/23/2011 11:10,4.13,,United Kingdom
551292,23201,JUMBO BAG ALPHABET,30.0,4/27/2011 14:27,1.65,14298.0,United Kingdom
547386,22422,TOOTHPASTE TUBE PEN,1.0,3/22/2011 15:52,1.25,,United Kingdom
556121,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,6/9/2011 10:09,0.95,15855.0,United Kingdom
536885,22866,HAND WARMER SCOTTY DOG DESIGN,12.0,12/3/2010 11:42,2.1,,EIRE
545086,22138,BAKING SET 9 PIECE RETROSPOT ,9.0,2/28/2011 11:43,4.95,12678.0,France
538807,M,Manual,1.0,12/14/2010 12:06,5.0,17194.0,United Kingdom
577595,84949,SILVER HANGING T-LIGHT HOLDER,6.0,11/20/2011 16:12,1.65,16399.0,United Kingdom
577058,20677,PINK POLKADOT BOWL,4.0,11/17/2011 14:29,1.25,18122.0,United Kingdom
569640,22423,REGENCY CAKESTAND 3 TIER,80.0,10/5/2011 12:25,10.95,12471.0,Germany
538839,85129D,BEADED CRYSTAL HEART PINK SMALL,1.0,12/14/2010 13:10,1.25,14606.0,United Kingdom
554098,23171,REGENCY TEA PLATE GREEN ,2.0,5/22/2011 13:01,1.65,14769.0,United Kingdom
573426,20724,RED RETROSPOT CHARLOTTE BAG,43.0,10/31/2011 10:17,2.46,,United Kingdom
574706,23570,TRADITIONAL PICK UP STICKS GAME ,12.0,11/6/2011 14:06,1.25,16790.0,United Kingdom
543306,22417,PACK OF 60 SPACEBOY CAKE CASES,2.0,2/7/2011 11:56,0.55,16686.0,United Kingdom
559930,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12.0,7/14/2011 9:22,0.95,17738.0,United Kingdom
556495,21936,RED RETROSPOT PICNIC BAG,2.0,6/12/2011 15:14,2.95,18069.0,United Kingdom
541870,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.0,1/24/2011 9:39,4.13,,United Kingdom
552045,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6.0,5/6/2011 9:22,2.1,18241.0,United Kingdom
549714,72741,GRAND CHOCOLATECANDLE,2.0,4/11/2011 14:13,1.45,,United Kingdom
570680,23204,CHARLOTTE BAG APPLES DESIGN,10.0,10/11/2011 15:36,0.85,13969.0,United Kingdom
574589,21812,GARLAND WITH HEARTS AND BELLS,1.0,11/6/2011 10:33,4.95,15017.0,United Kingdom
549845,22804,CANDLEHOLDER PINK HANGING HEART,4.0,4/12/2011 14:22,2.95,16729.0,United Kingdom
560603,21556,CERAMIC STRAWBERRY MONEY BOX,6.0,7/20/2011 8:59,2.55,18180.0,United Kingdom
574067,22942,CHRISTMAS LIGHTS 10 SANTAS ,12.0,11/2/2011 14:50,7.65,14088.0,United Kingdom
552176,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1.0,5/6/2011 13:25,4.15,17516.0,United Kingdom
571653,23263,SET OF 3 WOODEN HEART DECORATIONS,48.0,10/18/2011 12:17,1.04,14298.0,United Kingdom
557972,85099B,JUMBO BAG RED RETROSPOT,10.0,6/24/2011 10:16,2.08,12500.0,Germany
575694,21789,KIDS RAIN MAC PINK,1.0,11/10/2011 16:38,0.85,12748.0,United Kingdom
575753,20996,JAZZ HEARTS ADDRESS BOOK,24.0,11/11/2011 10:41,0.19,17841.0,United Kingdom
553185,23142,IVORY WIRE KITCHEN ORGANISER,4.0,5/15/2011 12:35,10.4,17504.0,United Kingdom
569405,22045,SPACEBOY GIFT WRAP,25.0,10/4/2011 9:05,0.42,15241.0,United Kingdom
556579,90177C,DROP DIAMANTE EARRINGS CRYSTAL,6.0,6/13/2011 14:16,2.95,15069.0,United Kingdom
571726,23224,CHERUB HEART DECORATION GOLD,12.0,10/19/2011 9:00,0.83,16191.0,United Kingdom
565617,22374,AIRLINE BAG VINTAGE JET SET RED,1.0,9/5/2011 15:30,8.29,,United Kingdom
558926,21754,HOME BUILDING BLOCK WORD,3.0,7/5/2011 10:21,5.95,17469.0,United Kingdom
550359,22602,RETROSPOT WOODEN HEART DECORATION,1.0,4/18/2011 10:41,0.85,17841.0,United Kingdom
576378,23321,SMALL WHITE HEART OF WICKER,12.0,11/15/2011 9:15,1.65,15628.0,United Kingdom
576693,23188,VINTAGE  2 METRE FOLDING RULER,36.0,11/16/2011 12:22,1.65,13199.0,United Kingdom
571934,23564,EGG CUP MILKMAID INGRID,12.0,10/20/2011 8:21,1.25,16170.0,United Kingdom
568536,16237,SLEEPING CAT ERASERS,90.0,9/27/2011 14:01,0.16,15061.0,United Kingdom
546246,22084,PAPER CHAIN KIT EMPIRE,12.0,3/10/2011 13:28,2.95,14841.0,United Kingdom
C570406,23191,BUNDLE OF 3 RETRO NOTE BOOKS,-1.0,10/10/2011 12:52,1.65,17841.0,United Kingdom
541421,48187,DOORMAT NEW ENGLAND,1.0,1/17/2011 17:44,14.13,,United Kingdom
543397,21915,RED  HARMONICA IN BOX ,1.0,2/8/2011 10:32,1.25,17859.0,United Kingdom
575176,23000,TRAVEL CARD WALLET TRANSPORT,1.0,11/8/2011 18:29,0.83,,United Kingdom
573137,23395,BELLE JARDINIERE CUSHION COVER,2.0,10/27/2011 17:15,10.79,,United Kingdom
563444,22634,CHILDS BREAKFAST SET SPACEBOY ,1.0,8/16/2011 13:50,9.95,16033.0,United Kingdom
544110,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1.0,2/16/2011 11:03,12.75,15059.0,United Kingdom
560445,22637,PIGGY BANK RETROSPOT ,72.0,7/19/2011 9:08,2.1,14156.0,EIRE
560602,22485,SET OF 2 WOODEN MARKET CRATES,2.0,7/20/2011 8:48,12.75,13629.0,United Kingdom
567673,22815,CARD PSYCHEDELIC APPLES,2.0,9/21/2011 15:43,0.42,,United Kingdom
537237,84913B,MINT GREEN ROSE TOWEL,2.0,12/6/2010 9:58,3.36,,United Kingdom
573576,23224,CHERUB HEART DECORATION GOLD,1.0,10/31/2011 14:09,1.63,14096.0,United Kingdom
563200,21754,HOME BUILDING BLOCK WORD,1.0,8/14/2011 10:49,5.95,13838.0,United Kingdom
551531,21408,SPOTTY PINK DUCK DOORSTOP,3.0,5/1/2011 13:45,4.25,15376.0,United Kingdom
542611,22637,PIGGY BANK RETROSPOT ,4.0,1/30/2011 14:13,2.55,15415.0,United Kingdom
549771,22055,MINI CAKE STAND  HANGING STRAWBERY,3.0,4/12/2011 11:43,1.65,14669.0,United Kingdom
578511,85150,LADIES & GENTLEMEN METAL SIGN,12.0,11/24/2011 13:27,2.55,17975.0,United Kingdom
561900,22854,CREAM SWEETHEART EGG HOLDER,4.0,7/31/2011 15:31,4.95,16655.0,United Kingdom
549299,22384,LUNCH BAG PINK POLKADOT,10.0,4/8/2011 8:20,1.65,13995.0,United Kingdom
577359,22865,HAND WARMER OWL DESIGN,2.0,11/18/2011 16:07,2.1,14903.0,United Kingdom
547379,21394,RED POLKADOT BEAKER ,48.0,3/22/2011 15:13,0.39,12720.0,Germany
537759,22059,CERAMIC STRAWBERRY DESIGN MUG,12.0,12/8/2010 11:42,1.49,13126.0,United Kingdom
545587,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2.0,3/4/2011 9:46,2.95,14796.0,United Kingdom
572552,51014C,"FEATHER PEN,COAL BLACK",1.0,10/24/2011 17:07,0.83,14096.0,United Kingdom
572294,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2.0,10/23/2011 13:10,2.55,13471.0,United Kingdom
572617,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12.0,10/25/2011 11:52,1.25,18272.0,United Kingdom
548373,21937,STRAWBERRY   PICNIC BAG,1.0,3/30/2011 16:34,5.79,,United Kingdom
549241,85099F,JUMBO BAG STRAWBERRY,4.0,4/7/2011 11:40,2.08,15719.0,United Kingdom
545165,22692,DOORMAT WELCOME TO OUR HOME,1.0,2/28/2011 13:41,7.95,16339.0,United Kingdom
565788,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6.0,9/7/2011 8:18,3.25,13210.0,United Kingdom
572664,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10.0,10/25/2011 12:56,2.08,16401.0,United Kingdom
561633,22699,ROSES REGENCY TEACUP AND SAUCER ,261.0,7/28/2011 14:33,2.55,17949.0,United Kingdom
540646,21000,ROSE DU SUD COSMETICS BAG,2.0,1/10/2011 14:32,3.36,,United Kingdom
541516,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2.0,1/18/2011 17:34,1.63,,United Kingdom
575760,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3.0,11/11/2011 10:50,2.08,15965.0,United Kingdom
C571507,16169E,WRAP 50'S  CHRISTMAS,-25.0,10/17/2011 15:24,0.42,13919.0,Denmark
569640,22077,6 RIBBONS RUSTIC CHARM,48.0,10/5/2011 12:25,1.95,12471.0,Germany
563239,22898,CHILDRENS APRON APPLES DESIGN,1.0,8/15/2011 10:02,1.95,15048.0,United Kingdom
C542245,22941,CHRISTMAS LIGHTS 10 REINDEER,-3.0,1/26/2011 15:06,7.65,13098.0,United Kingdom
552652,21591,COSY HOUR CIGAR BOX MATCHES ,2.0,5/10/2011 14:09,1.25,14591.0,United Kingdom
548516,21380,WOODEN HAPPY BIRTHDAY GARLAND,1.0,3/31/2011 16:28,5.79,,United Kingdom
553316,23171,REGENCY TEA PLATE GREEN ,12.0,5/16/2011 12:04,1.65,12682.0,France
551953,48185,DOORMAT FAIRY CAKE,2.0,5/5/2011 11:53,7.95,13448.0,United Kingdom
542231,22208,WOOD STAMP SET THANK YOU,2.0,1/26/2011 13:40,1.65,16714.0,United Kingdom
557805,22356,CHARLOTTE BAG PINK POLKADOT,10.0,6/23/2011 10:27,0.85,17651.0,United Kingdom
560260,22998,TRAVEL CARD WALLET KEEP CALM,2.0,7/17/2011 13:32,0.42,14044.0,United Kingdom
555383,21212,PACK OF 72 RETROSPOT CAKE CASES,6.0,6/2/2011 15:13,0.55,12517.0,Germany
565234,23178,JAM CLOCK MAGNET,2.0,9/2/2011 9:38,5.79,,United Kingdom
541421,85180A,RED HEARTS LIGHT CHAIN ,2.0,1/17/2011 17:44,2.46,,United Kingdom
557884,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,4.0,6/23/2011 13:35,4.25,17759.0,United Kingdom
564740,22195,LARGE HEART MEASURING SPOONS,1.0,8/28/2011 14:39,1.65,14044.0,United Kingdom
577473,23203,JUMBO BAG VINTAGE DOILY ,1.0,11/20/2011 11:28,2.08,15919.0,United Kingdom
572758,22818,CARD CHRISTMAS VILLAGE,2.0,10/25/2011 18:39,0.42,,United Kingdom
571565,23494,VINTAGE DOILY DELUXE SEWING KIT ,6.0,10/18/2011 10:18,5.95,12720.0,Germany
553935,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,5/20/2011 10:32,0.95,15856.0,United Kingdom
541946,21843,RED RETROSPOT CAKE STAND,2.0,1/24/2011 11:50,10.95,17591.0,United Kingdom
578065,85049H,URBAN BLACK RIBBONS ,3.0,11/22/2011 15:41,0.83,,United Kingdom
559607,23290,SPACEBOY CHILDRENS BOWL,8.0,7/11/2011 11:39,1.25,12681.0,France
569007,21988,PACK OF 6 SKULL PAPER PLATES,12.0,9/29/2011 18:51,0.85,17552.0,United Kingdom
555114,20724,RED RETROSPOT CHARLOTTE BAG,10.0,5/31/2011 14:55,0.85,13571.0,United Kingdom
541500,21156,RETROSPOT CHILDRENS APRON,6.0,1/18/2011 15:25,1.95,18041.0,United Kingdom
