InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Month
551549,21314,SMALL GLASS HEART TRINKET POT,8,2011-05-03 09:46:00,2.1,17501.0,United Kingdom,16.8,5.0
538635,48187,DOORMAT NEW ENGLAND,1,2010-12-13 13:32:00,7.95,17303.0,United Kingdom,7.95,12.0
540536,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-01-09 14:21:00,6.35,17757.0,United Kingdom,12.7,1.0
547860,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-03-27 12:21:00,7.9,17625.0,United Kingdom,7.9,3.0
546790,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-03-17 10:26:00,6.95,14713.0,United Kingdom,13.9,3.0
543555,22963,JAM JAR WITH GREEN LID,12,2011-02-10 10:18:00,0.85,17686.0,United Kingdom,10.2,2.0
551440,20728,LUNCH BAG CARS BLUE,1,2011-04-28 15:29:00,1.65,15311.0,United Kingdom,1.65,4.0
550519,22570,FELTCRAFT CUSHION RABBIT,4,2011-04-19 09:31:00,3.75,13141.0,United Kingdom,15.0,4.0
536863,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-03 11:19:00,3.75,17967.0,United Kingdom,3.75,12.0
543122,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-02-03 14:01:00,1.95,13819.0,United Kingdom,19.5,2.0
547206,22860,EASTER TIN CHICKS PINK DAISY,1,2011-03-21 14:18:00,1.65,16791.0,United Kingdom,1.65,3.0
545635,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-03-04 12:14:00,1.25,13557.0,United Kingdom,30.0,3.0
540288,21470,FLOWER VINE RAFFIA FOOD COVER,1,2011-01-06 12:45:00,3.75,17634.0,United Kingdom,3.75,1.0
540993,22624,IVORY KITCHEN SCALES,2,2011-01-13 09:23:00,8.5,13284.0,United Kingdom,17.0,1.0
549021,22829,SWEETHEART WIRE WALL TIDY,2,2011-04-05 16:13:00,9.95,13468.0,United Kingdom,19.9,4.0
542241,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2011-01-26 14:51:00,2.95,16409.0,United Kingdom,2.95,1.0
547413,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-03-23 09:43:00,7.95,13475.0,United Kingdom,15.9,3.0
540530,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-01-09 14:02:00,1.25,14755.0,United Kingdom,15.0,1.0
539933,10135,COLOURING PENCILS BROWN TUBE,10,2010-12-23 11:24:00,1.25,15235.0,United Kingdom,12.5,12.0
549121,21320,GLASS CHALICE GREEN  LARGE ,2,2011-04-06 13:33:00,0.79,17140.0,United Kingdom,1.58,4.0
550995,21495,SKULLS AND CROSSBONES WRAP,25,2011-04-26 08:33:00,0.42,16722.0,United Kingdom,10.5,4.0
550359,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-04-18 10:41:00,2.95,17841.0,United Kingdom,5.9,4.0
548358,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-03-30 15:29:00,3.75,15832.0,United Kingdom,15.0,3.0
551193,21577,SAVE THE PLANET COTTON TOTE BAG,1,2011-04-27 11:05:00,2.25,17954.0,United Kingdom,2.25,4.0
540014,22381,TOY TIDY PINK POLKADOT,3,2011-01-04 11:34:00,2.1,14606.0,United Kingdom,6.300000000000001,1.0
536836,21843,RED RETROSPOT CAKE STAND,2,2010-12-02 18:08:00,10.95,18168.0,United Kingdom,21.9,12.0
547062,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2011-03-20 13:28:00,4.95,16728.0,United Kingdom,4.95,3.0
546830,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,2011-03-17 12:10:00,2.95,16839.0,United Kingdom,17.700000000000003,3.0
542745,84509B,SET OF 4 FAIRY CAKE PLACEMATS,2,2011-01-31 16:47:00,3.75,15881.0,United Kingdom,7.5,1.0
539030,35961,FOLKART ZINC HEART CHRISTMAS DEC,48,2010-12-15 14:25:00,0.85,13089.0,United Kingdom,40.8,12.0
544459,22405,MONEY BOX POCKET MONEY DESIGN,12,2011-02-20 13:52:00,1.25,17838.0,United Kingdom,15.0,2.0
543116,22986,GINGHAM ROSE WRAP,25,2011-02-03 13:29:00,0.42,17672.0,United Kingdom,10.5,2.0
548218,21240,BLUE POLKADOT CUP,8,2011-03-30 09:36:00,0.85,13999.0,United Kingdom,6.8,3.0
536741,17090A,LAVENDER INCENSE 40 CONES IN TIN,6,2010-12-02 13:11:00,1.25,13117.0,United Kingdom,7.5,12.0
536620,84991,60 TEATIME FAIRY CAKE CASES,120,2010-12-02 10:27:00,0.42,14135.0,United Kingdom,50.4,12.0
551218,16015,MEDIUM CHINESE STYLE SCISSOR,10,2011-04-27 11:41:00,0.5,18077.0,United Kingdom,5.0,4.0
550299,21466,RED FLOWER CROCHET FOOD COVER,36,2011-04-15 16:46:00,2.95,17389.0,United Kingdom,106.2,4.0
542806,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2011-02-01 11:20:00,2.55,12836.0,United Kingdom,84.14999999999999,2.0
539663,22621,TRADITIONAL KNITTING NANCY,1,2010-12-21 10:26:00,1.45,17961.0,United Kingdom,1.45,12.0
550196,37446,MINI CAKE STAND WITH HANGING CAKES,2,2011-04-15 10:09:00,1.45,14796.0,United Kingdom,2.9,4.0
541206,22630,DOLLY GIRL LUNCH BOX,64,2011-01-14 12:24:00,1.65,14646.0,Netherlands,105.6,1.0
543815,82578,KITCHEN METAL SIGN,2,2011-02-13 15:18:00,0.55,17255.0,United Kingdom,1.1,2.0
536685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 12:23:00,2.55,17850.0,United Kingdom,30.6,12.0
551963,23298,SPOTTY BUNTING,6,2011-05-05 12:52:00,4.95,13266.0,United Kingdom,29.700000000000003,5.0
543355,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2011-02-07 13:50:00,1.25,16033.0,United Kingdom,2.5,2.0
544800,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-02-23 13:45:00,12.75,15687.0,United Kingdom,12.75,2.0
536643,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2010-12-02 11:57:00,1.25,14390.0,United Kingdom,1.25,12.0
540455,21883,STARS GIFT TAPE ,144,2011-01-07 12:07:00,0.19,12583.0,France,27.36,1.0
544277,17038,PORCELAIN BUDAH INCENSE HOLDER,100,2011-02-17 11:58:00,0.1,13718.0,United Kingdom,10.0,2.0
542713,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-01-31 13:27:00,3.75,12668.0,Germany,15.0,1.0
546753,21826,EIGHT PIECE DINOSAUR SET,6,2011-03-16 13:00:00,1.25,16383.0,United Kingdom,7.5,3.0
551733,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-05-04 10:15:00,1.25,13012.0,United Kingdom,15.0,5.0
537081,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,16,2010-12-05 12:00:00,3.75,15332.0,Lithuania,60.0,12.0
541684,85066,CREAM SWEETHEART MINI CHEST,1,2011-01-20 15:22:00,12.75,15498.0,United Kingdom,12.75,1.0
538596,20829,GLITTER HANGING BUTTERFLY STRING,12,2010-12-13 12:10:00,2.1,17990.0,United Kingdom,25.200000000000003,12.0
552051,72232,FENG SHUI PILLAR CANDLE,4,2011-05-06 10:10:00,0.19,14796.0,United Kingdom,0.76,5.0
540529,20711,JUMBO BAG TOYS ,20,2011-01-09 13:50:00,1.95,16748.0,United Kingdom,39.0,1.0
549578,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-04-11 08:49:00,8.5,17340.0,United Kingdom,17.0,4.0
538855,22781,GUMBALL MAGAZINE RACK,2,2010-12-14 13:50:00,7.65,16503.0,United Kingdom,15.3,12.0
551564,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-05-03 10:56:00,6.35,16609.0,United Kingdom,12.7,5.0
537772,84912A,PINK ROSE WASHBAG,1,2010-12-08 12:35:00,3.75,18043.0,United Kingdom,3.75,12.0
546223,85187,S/12 MINI RABBIT EASTER,6,2011-03-10 12:22:00,1.65,14854.0,United Kingdom,9.9,3.0
538382,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2010-12-12 11:37:00,3.75,17218.0,United Kingdom,7.5,12.0
536989,15056N,EDWARDIAN PARASOL NATURAL,1,2010-12-03 15:10:00,5.95,17238.0,United Kingdom,5.95,12.0
549568,85054,FRENCH ENAMEL POT W LID,6,2011-04-10 15:09:00,2.95,15665.0,United Kingdom,17.700000000000003,4.0
538810,21756,BATH BUILDING BLOCK WORD,2,2010-12-14 12:18:00,5.95,14871.0,United Kingdom,11.9,12.0
550819,85019C,CURIOUS  IMAGES NOTEBOOK SET,2,2011-04-20 17:37:00,4.25,17530.0,United Kingdom,8.5,4.0
541480,20719,WOODLAND CHARLOTTE BAG,10,2011-01-18 12:05:00,0.85,12527.0,Germany,8.5,1.0
541428,85099B,JUMBO BAG RED RETROSPOT,10,2011-01-18 08:53:00,1.95,14242.0,United Kingdom,19.5,1.0
548670,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-04-01 15:37:00,0.55,15356.0,United Kingdom,0.55,4.0
538854,22192,BLUE DINER WALL CLOCK,2,2010-12-14 13:44:00,8.5,13102.0,United Kingdom,17.0,12.0
551951,15036,ASSORTED COLOURS SILK FAN,600,2011-05-05 11:46:00,0.72,18094.0,United Kingdom,432.0,5.0
544467,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-02-20 15:51:00,9.95,14502.0,United Kingdom,9.95,2.0
542691,22748,POPPY'S PLAYHOUSE KITCHEN,24,2011-01-31 12:34:00,2.1,13408.0,United Kingdom,50.400000000000006,1.0
543803,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,2011-02-13 12:05:00,2.95,17126.0,United Kingdom,2.95,2.0
538113,85127,SMALL SQUARE CUT GLASS CANDLESTICK,4,2010-12-09 15:29:00,4.95,15811.0,United Kingdom,19.8,12.0
548160,22265,EASTER DECORATION NATURAL CHICK,24,2011-03-29 13:33:00,0.65,16253.0,United Kingdom,15.6,3.0
538497,21137,BLACK RECORD COVER FRAME,3,2010-12-12 12:44:00,3.75,14684.0,United Kingdom,11.25,12.0
549099,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-06 11:07:00,4.15,16241.0,United Kingdom,4.15,4.0
540176,20674,GREEN POLKADOT BOWL,72,2011-01-05 12:40:00,1.06,17511.0,United Kingdom,76.32000000000001,1.0
547074,22197,SMALL POPCORN HOLDER,12,2011-03-20 14:35:00,0.85,13102.0,United Kingdom,10.2,3.0
536987,20661,BLUE POLKADOT PURSE ,1,2010-12-03 14:54:00,2.95,17198.0,United Kingdom,2.95,12.0
552574,22620,4 TRADITIONAL SPINNING TOPS,2,2011-05-10 12:20:00,1.45,15311.0,United Kingdom,2.9,5.0
545913,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-03-08 10:39:00,1.25,16779.0,United Kingdom,15.0,3.0
536639,22090,PAPER BUNTING RETROSPOT,6,2010-12-02 11:45:00,2.95,15111.0,United Kingdom,17.700000000000003,12.0
542586,POST,POSTAGE,2,2011-01-28 15:45:00,40.0,12377.0,Switzerland,80.0,1.0
550498,22429,ENAMEL MEASURING JUG CREAM,1,2011-04-18 15:14:00,4.25,14692.0,United Kingdom,4.25,4.0
549851,22713,CARD I LOVE LONDON ,12,2011-04-12 15:08:00,0.42,16062.0,United Kingdom,5.04,4.0
549839,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-04-12 13:45:00,1.45,15212.0,United Kingdom,11.6,4.0
539243,22470,HEART OF WICKER LARGE,3,2010-12-16 13:21:00,2.95,18116.0,United Kingdom,8.850000000000001,12.0
547924,84971S,SMALL HEART FLOWERS HOOK ,24,2011-03-28 13:39:00,0.85,17749.0,United Kingdom,20.4,3.0
537368,C2,CARRIAGE,1,2010-12-06 12:40:00,50.0,14911.0,EIRE,50.0,12.0
545013,21498,RED RETROSPOT WRAP ,25,2011-02-25 13:09:00,0.42,13093.0,United Kingdom,10.5,2.0
541950,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-01-24 12:13:00,0.29,15498.0,United Kingdom,6.959999999999999,1.0
551953,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-05-05 11:53:00,3.25,13448.0,United Kingdom,19.5,5.0
542080,22740,POLKADOT PEN,48,2011-01-25 12:16:00,0.85,13815.0,Germany,40.8,1.0
541414,21181,PLEASE ONE PERSON METAL SIGN,1,2011-01-17 16:14:00,2.1,18212.0,United Kingdom,2.1,1.0
551400,20718,RED RETROSPOT SHOPPER BAG,10,2011-04-28 13:18:00,1.25,17160.0,United Kingdom,12.5,4.0
552045,21746,SMALL RED RETROSPOT WINDMILL,12,2011-05-06 09:22:00,1.25,18241.0,United Kingdom,15.0,5.0
545231,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-03-01 10:08:00,1.45,15194.0,United Kingdom,17.4,3.0
544790,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-02-23 12:27:00,0.29,16940.0,United Kingdom,3.4799999999999995,2.0
542174,22429,ENAMEL MEASURING JUG CREAM,4,2011-01-26 11:14:00,4.25,16043.0,United Kingdom,17.0,1.0
542242,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-01-26 14:58:00,1.45,13754.0,United Kingdom,17.4,1.0
545682,22261,FELT EGG COSY WHITE RABBIT ,6,2011-03-06 11:39:00,0.85,14701.0,United Kingdom,5.1,3.0
544286,22508,DOORSTOP RETROSPOT HEART,2,2011-02-17 12:29:00,3.75,13151.0,United Kingdom,7.5,2.0
536530,21654,RIDGED GLASS FINGER BOWL,6,2010-12-01 13:21:00,1.45,17905.0,United Kingdom,8.7,12.0
540519,POST,POSTAGE,2,2011-01-09 12:12:00,28.0,12793.0,Portugal,56.0,1.0
543645,22383,LUNCH BAG SUKI  DESIGN ,3,2011-02-10 17:54:00,1.65,17609.0,United Kingdom,4.949999999999999,2.0
547822,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-25 14:53:00,1.25,12668.0,Germany,15.0,3.0
538831,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2010-12-14 13:02:00,1.45,18144.0,United Kingdom,232.0,12.0
549234,21172,PARTY METAL SIGN ,1,2011-04-07 11:12:00,1.45,16515.0,United Kingdom,1.45,4.0
548017,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-03-29 11:42:00,2.1,16871.0,United Kingdom,25.200000000000003,3.0
546366,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-03-11 11:37:00,1.65,12748.0,United Kingdom,1.65,3.0
538008,22938,CUPCAKE LACE PAPER SET 6,12,2010-12-09 12:17:00,1.95,12683.0,France,23.4,12.0
546189,22045,SPACEBOY GIFT WRAP,25,2011-03-10 10:56:00,0.42,13102.0,United Kingdom,10.5,3.0
536587,21790,VINTAGE SNAP CARDS,12,2010-12-01 16:33:00,0.85,14142.0,United Kingdom,10.2,12.0
538255,15056BL,EDWARDIAN PARASOL BLACK,3,2010-12-10 12:33:00,5.95,14911.0,EIRE,17.85,12.0
544097,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-02-16 09:56:00,0.72,12455.0,Cyprus,69.12,2.0
552005,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-05-05 16:34:00,0.83,15491.0,United Kingdom,9.96,5.0
546569,22321,BIRD DECORATION RED RETROSPOT,12,2011-03-15 10:53:00,0.85,14016.0,EIRE,10.2,3.0
550255,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-04-15 11:47:00,7.95,13468.0,United Kingdom,15.9,4.0
549749,20725,LUNCH BAG RED RETROSPOT,10,2011-04-12 10:45:00,1.65,12928.0,United Kingdom,16.5,4.0
545709,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-03-07 09:49:00,2.95,12708.0,Germany,17.700000000000003,3.0
551268,47344B,BLUE FLOWER DES PURSE,3,2011-04-27 12:08:00,0.83,16965.0,United Kingdom,2.49,4.0
547063,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,2011-03-20 13:33:00,2.55,14769.0,United Kingdom,5.1,3.0
537395,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-12-06 14:05:00,3.95,15356.0,United Kingdom,3.95,12.0
537219,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2010-12-05 15:47:00,2.95,14081.0,United Kingdom,2.95,12.0
543746,21754,HOME BUILDING BLOCK WORD,6,2011-02-11 13:50:00,5.95,17675.0,United Kingdom,35.7,2.0
552563,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-10 11:54:00,0.65,17597.0,United Kingdom,10.4,5.0
538364,21928,JUMBO BAG SCANDINAVIAN PAISLEY,5,2010-12-10 17:26:00,1.95,14448.0,United Kingdom,9.75,12.0
552465,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-05-09 15:17:00,2.08,16242.0,United Kingdom,8.32,5.0
549294,22147,FELTCRAFT BUTTERFLY HEARTS,2,2011-04-07 19:27:00,1.45,13230.0,United Kingdom,2.9,4.0
547644,21877,HOME SWEET HOME MUG,12,2011-03-24 11:38:00,1.25,14267.0,United Kingdom,15.0,3.0
541215,20727,LUNCH BAG  BLACK SKULL.,10,2011-01-14 13:42:00,1.65,14329.0,United Kingdom,16.5,1.0
549322,84751B,BLACK MEDIUM GLASS CAKE STAND,2,2011-04-08 10:20:00,0.79,16558.0,United Kingdom,1.58,4.0
548728,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-04-04 09:55:00,1.65,13198.0,United Kingdom,13.2,4.0
552575,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-05-10 12:25:00,7.95,14397.0,United Kingdom,15.9,5.0
538518,84922,PINK BUTTERFLY WASHBAG,2,2010-12-12 16:14:00,4.25,14505.0,United Kingdom,8.5,12.0
537781,85099F,JUMBO BAG STRAWBERRY,1,2010-12-08 12:46:00,1.95,17341.0,United Kingdom,1.95,12.0
545994,20719,WOODLAND CHARLOTTE BAG,20,2011-03-08 13:50:00,0.85,12623.0,Germany,17.0,3.0
551274,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,2011-04-27 12:57:00,2.95,14235.0,United Kingdom,35.400000000000006,4.0
536562,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2010-12-01 15:08:00,2.95,13468.0,United Kingdom,17.700000000000003,12.0
547896,22064,PINK DOUGHNUT TRINKET POT ,1,2011-03-28 11:34:00,1.65,17841.0,United Kingdom,1.65,3.0
540149,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,6,2011-01-05 11:00:00,3.75,12921.0,United Kingdom,22.5,1.0
550956,22449,SILK PURSE BABUSHKA PINK,4,2011-04-21 16:37:00,3.35,17179.0,United Kingdom,13.4,4.0
539498,90040B,MURANO STYLE GLASS BRACELET BLACK,3,2010-12-20 10:48:00,3.5,15279.0,United Kingdom,10.5,12.0
540692,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-01-11 09:12:00,2.95,14320.0,United Kingdom,17.700000000000003,1.0
552134,21175,GIN + TONIC DIET METAL SIGN,24,2011-05-06 11:50:00,2.55,14944.0,United Kingdom,61.2,5.0
549056,35911A,MULTICOLOUR RABBIT EGG WARMER,12,2011-04-06 10:40:00,0.85,15917.0,United Kingdom,10.2,4.0
550633,90200B,BLACK SWEETHEART BRACELET,3,2011-04-19 14:57:00,4.25,17449.0,United Kingdom,12.75,4.0
544278,22083,PAPER CHAIN KIT RETROSPOT,6,2011-02-17 12:01:00,2.95,15382.0,United Kingdom,17.700000000000003,2.0
544678,85040A,S/4 PINK FLOWER CANDLES IN BOWL,3,2011-02-22 16:15:00,1.65,13077.0,United Kingdom,4.949999999999999,2.0
550331,22297,HEART IVORY TRELLIS SMALL,2,2011-04-17 13:43:00,1.25,15555.0,United Kingdom,2.5,4.0
541265,22079,RIBBON REEL HEARTS DESIGN ,5,2011-01-16 16:23:00,1.65,17609.0,United Kingdom,8.25,1.0
548869,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-04-04 14:31:00,9.95,17114.0,United Kingdom,9.95,4.0
542619,22212,FOUR HOOK  WHITE LOVEBIRDS,3,2011-01-30 15:54:00,2.1,13869.0,United Kingdom,6.300000000000001,1.0
538168,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2010-12-09 19:23:00,0.55,14702.0,United Kingdom,2.75,12.0
542928,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-02-02 10:22:00,1.25,17863.0,United Kingdom,30.0,2.0
549577,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,2011-04-11 08:16:00,2.55,14286.0,United Kingdom,15.3,4.0
547412,22547,MINI JIGSAW DINOSAUR ,24,2011-03-23 09:42:00,0.42,12399.0,Belgium,10.08,3.0
543371,21868,POTTING SHED TEA MUG,1,2011-02-07 14:53:00,1.25,14048.0,United Kingdom,1.25,2.0
538862,22195,LARGE HEART MEASURING SPOONS,1,2010-12-14 14:11:00,1.65,16710.0,United Kingdom,1.65,12.0
547910,22068,BLACK PIRATE TREASURE CHEST,2,2011-03-28 12:23:00,1.65,14159.0,United Kingdom,3.3,3.0
536488,84558A,3D DOG PICTURE PLAYING CARDS,1,2010-12-01 12:31:00,2.95,17897.0,United Kingdom,2.95,12.0
547772,21065,BOOM BOX SPEAKER GIRLS,1,2011-03-25 11:34:00,5.95,17979.0,United Kingdom,5.95,3.0
543978,21219,SET/4 BADGES BALLOON GIRL,2,2011-02-14 15:37:00,1.25,12867.0,United Kingdom,2.5,2.0
549560,22077,6 RIBBONS RUSTIC CHARM,1,2011-04-10 13:26:00,1.65,15058.0,United Kingdom,1.65,4.0
550000,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-04-14 09:18:00,1.25,17058.0,United Kingdom,12.5,4.0
543555,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-02-10 10:18:00,1.25,17686.0,United Kingdom,15.0,2.0
545337,22445,PENCIL CASE LIFE IS BEAUTIFUL,2,2011-03-01 17:28:00,2.95,15984.0,United Kingdom,5.9,3.0
539185,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-12-16 11:53:00,1.65,16470.0,United Kingdom,1.65,12.0
548006,20711,JUMBO BAG TOYS ,20,2011-03-29 10:50:00,1.95,18226.0,United Kingdom,39.0,3.0
543507,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-09 10:49:00,1.25,15039.0,United Kingdom,15.0,2.0
550279,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-04-15 13:16:00,2.55,14700.0,United Kingdom,15.3,4.0
550310,21899,"KEY FOB , GARAGE DESIGN",24,2011-04-17 11:04:00,0.65,15985.0,United Kingdom,15.6,4.0
538641,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-13 14:36:00,2.55,15640.0,United Kingdom,102.0,12.0
552536,22919,HERB MARKER MINT,12,2011-05-10 10:00:00,0.65,14209.0,United Kingdom,7.800000000000001,5.0
538200,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2010-12-10 11:11:00,1.45,17912.0,United Kingdom,1.45,12.0
540003,22767,TRIPLE PHOTO FRAME CORNICE ,4,2011-01-04 10:37:00,9.95,16875.0,United Kingdom,39.8,1.0
538205,21062,PARTY INVITES SPACEMAN,2,2010-12-10 11:24:00,0.85,12748.0,United Kingdom,1.7,12.0
548405,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-03-31 09:48:00,4.25,17088.0,United Kingdom,17.0,3.0
550820,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-04-21 08:43:00,3.29,13148.0,United Kingdom,13.16,4.0
551414,22296,HEART IVORY TRELLIS LARGE,12,2011-04-28 13:35:00,1.65,15622.0,United Kingdom,19.8,4.0
547947,20716,PARTY FOOD SHOPPER BAG,10,2011-03-28 15:03:00,1.25,15032.0,United Kingdom,12.5,3.0
551268,M,Manual,48,2011-04-27 12:08:00,0.19,16965.0,United Kingdom,9.12,4.0
548728,21864,UNION JACK FLAG PASSPORT COVER ,6,2011-04-04 09:55:00,2.1,13198.0,United Kingdom,12.6,4.0
550359,22597,MUSICAL ZINC HEART DECORATION ,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85,4.0
536778,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-12-02 15:03:00,7.95,13138.0,United Kingdom,15.9,12.0
536415,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-01 11:57:00,2.95,12838.0,United Kingdom,17.700000000000003,12.0
544945,22470,HEART OF WICKER LARGE,12,2011-02-25 10:53:00,2.95,17735.0,United Kingdom,35.400000000000006,2.0
543300,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-02-07 11:42:00,2.55,13334.0,United Kingdom,15.3,2.0
548610,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-04-01 11:28:00,9.95,15860.0,United Kingdom,19.9,4.0
541604,22834,HAND WARMER BABUSHKA DESIGN,4,2011-01-19 17:23:00,2.1,14572.0,United Kingdom,8.4,1.0
546998,20718,RED RETROSPOT SHOPPER BAG,2,2011-03-18 13:32:00,1.25,16023.0,United Kingdom,2.5,3.0
549126,22960,JAM MAKING SET WITH JARS,1,2011-04-06 14:23:00,4.25,16031.0,United Kingdom,4.25,4.0
544298,22993,SET OF 4 PANTRY JELLY MOULDS,36,2011-02-17 12:51:00,1.06,14298.0,United Kingdom,38.16,2.0
551702,21936,RED RETROSPOT PICNIC BAG,5,2011-05-03 14:16:00,2.95,13014.0,United Kingdom,14.75,5.0
546163,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-03-10 10:03:00,2.95,17377.0,United Kingdom,5.9,3.0
547412,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-03-23 09:42:00,1.45,12399.0,Belgium,17.4,3.0
551739,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-05-04 10:58:00,4.95,18118.0,United Kingdom,4.95,5.0
551550,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-03 09:47:00,12.75,17501.0,United Kingdom,12.75,5.0
549522,22852,DOG BOWL VINTAGE CREAM,4,2011-04-08 15:34:00,4.25,16873.0,United Kingdom,17.0,4.0
540798,22024,RAINY LADIES BIRTHDAY CARD,12,2011-01-11 12:11:00,0.42,17365.0,United Kingdom,5.04,1.0
546182,35912B,WHITE/PINK CHICK DECORATION,12,2011-03-10 10:53:00,1.25,14334.0,United Kingdom,15.0,3.0
545303,22921,HERB MARKER CHIVES ,12,2011-03-01 12:48:00,0.65,15319.0,United Kingdom,7.800000000000001,3.0
552197,22493,PAINT YOUR OWN CANVAS SET,24,2011-05-06 14:32:00,1.65,13743.0,United Kingdom,39.6,5.0
540691,22120,WELCOME  WOODEN BLOCK LETTERS,4,2011-01-11 08:50:00,10.13,17450.0,United Kingdom,40.52,1.0
551125,90159,COTE D'AZURE NECKLACE,2,2011-04-26 12:47:00,4.95,17277.0,United Kingdom,9.9,4.0
546742,22266,EASTER DECORATION HANGING BUNNY,64,2011-03-16 12:26:00,0.65,12849.0,United Kingdom,41.6,3.0
538655,22624,IVORY KITCHEN SCALES,1,2010-12-13 15:16:00,8.5,17375.0,United Kingdom,8.5,12.0
542890,21470,FLOWER VINE RAFFIA FOOD COVER,3,2011-02-01 13:25:00,3.75,15311.0,United Kingdom,11.25,2.0
551159,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-04-26 15:02:00,3.75,16203.0,United Kingdom,15.0,4.0
